Entry	Entry Name	Protein names	Organism	Organism (ID)
A0AA82WPD4	A0AA82WPD4_9ZZZZ	Polyester Hydrolase Leipzig 7 (PHL-7), catalysis-deficient S131A mutant	unidentified	32644
